"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 04 01:40:26 GMT 2024","Thu Jan 04 01:40:26 GMT 2024","436","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Thu Jan 04 01:40:41 GMT 2024","Thu Jan 04 01:40:42 GMT 2024","664","chromium","example.spec.js","","","","get started link",""
"passed","Thu Jan 04 01:40:40 GMT 2024","Thu Jan 04 01:40:41 GMT 2024","646","chromium","example.spec.js","","","","has title",""
"failed","Thu Jan 04 01:40:28 GMT 2024","Thu Jan 04 01:40:29 GMT 2024","268","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Thu Jan 04 01:40:40 GMT 2024","Thu Jan 04 01:40:40 GMT 2024","253","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Thu Jan 04 01:40:43 GMT 2024","Thu Jan 04 01:40:43 GMT 2024","310","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Thu Jan 04 01:40:34 GMT 2024","Thu Jan 04 01:40:34 GMT 2024","255","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Thu Jan 04 01:40:55 GMT 2024","Thu Jan 04 01:41:00 GMT 2024","5282","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Thu Jan 04 01:40:36 GMT 2024","Thu Jan 04 01:40:36 GMT 2024","284","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Thu Jan 04 01:40:30 GMT 2024","Thu Jan 04 01:40:31 GMT 2024","260","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Thu Jan 04 01:40:38 GMT 2024","Thu Jan 04 01:40:38 GMT 2024","273","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Thu Jan 04 01:40:32 GMT 2024","Thu Jan 04 01:40:32 GMT 2024","270","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Thu Jan 04 01:40:23 GMT 2024","Thu Jan 04 01:40:24 GMT 2024","449","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
