"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Tue Oct 10 01:36:08 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","6763","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:17 GMT 2023","1075","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Tue Oct 10 01:36:21 GMT 2023","Tue Oct 10 01:36:27 GMT 2023","5639","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Tue Oct 10 01:36:27 GMT 2023","Tue Oct 10 01:36:29 GMT 2023","1928","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","18","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","17","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Tue Oct 10 01:36:19 GMT 2023","Tue Oct 10 01:36:20 GMT 2023","933","chromium","example.spec.js","","","","has title",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","14","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Tue Oct 10 01:36:20 GMT 2023","Tue Oct 10 01:36:21 GMT 2023","1374","chromium","example.spec.js","","","","get started link",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","282","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Tue Oct 10 01:36:15 GMT 2023","Tue Oct 10 01:36:15 GMT 2023","27","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Tue Oct 10 01:36:17 GMT 2023","Tue Oct 10 01:36:19 GMT 2023","2407","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
