"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Dec 17 01:45:33 GMT 2023","Sun Dec 17 01:45:33 GMT 2023","275","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Sun Dec 17 01:45:39 GMT 2023","Sun Dec 17 01:45:40 GMT 2023","291","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Sun Dec 17 01:45:31 GMT 2023","Sun Dec 17 01:45:31 GMT 2023","278","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Sun Dec 17 01:45:37 GMT 2023","Sun Dec 17 01:45:37 GMT 2023","260","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Sun Dec 17 01:45:27 GMT 2023","Sun Dec 17 01:45:27 GMT 2023","387","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Sun Dec 17 01:45:29 GMT 2023","Sun Dec 17 01:45:29 GMT 2023","290","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Sun Dec 17 01:45:38 GMT 2023","Sun Dec 17 01:45:38 GMT 2023","477","chromium","example.spec.js","","","","get started link",""
"failed","Sun Dec 17 01:45:35 GMT 2023","Sun Dec 17 01:45:35 GMT 2023","275","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Sun Dec 17 01:45:23 GMT 2023","Sun Dec 17 01:45:23 GMT 2023","447","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Sun Dec 17 01:45:21 GMT 2023","Sun Dec 17 01:45:21 GMT 2023","287","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sun Dec 17 01:45:25 GMT 2023","Sun Dec 17 01:45:25 GMT 2023","258","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Sun Dec 17 01:45:37 GMT 2023","Sun Dec 17 01:45:38 GMT 2023","511","chromium","example.spec.js","","","","has title",""
"failed","Sun Dec 17 01:45:51 GMT 2023","Sun Dec 17 01:45:57 GMT 2023","5286","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
