"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 09 01:39:27 GMT 2023","Sat Dec 09 01:39:28 GMT 2023","274","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Sat Dec 09 01:39:21 GMT 2023","Sat Dec 09 01:39:22 GMT 2023","303","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Sat Dec 09 01:39:35 GMT 2023","Sat Dec 09 01:39:35 GMT 2023","263","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Sat Dec 09 01:39:38 GMT 2023","Sat Dec 09 01:39:38 GMT 2023","294","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Sat Dec 09 01:39:36 GMT 2023","Sat Dec 09 01:39:36 GMT 2023","510","chromium","example.spec.js","","","","get started link",""
"failed","Sat Dec 09 01:39:33 GMT 2023","Sat Dec 09 01:39:33 GMT 2023","264","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Sat Dec 09 01:39:25 GMT 2023","Sat Dec 09 01:39:26 GMT 2023","449","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Sat Dec 09 01:39:31 GMT 2023","Sat Dec 09 01:39:31 GMT 2023","383","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Sat Dec 09 01:39:19 GMT 2023","Sat Dec 09 01:39:20 GMT 2023","296","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sat Dec 09 01:39:23 GMT 2023","Sat Dec 09 01:39:24 GMT 2023","251","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Sat Dec 09 01:39:50 GMT 2023","Sat Dec 09 01:39:55 GMT 2023","5282","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Sat Dec 09 01:39:29 GMT 2023","Sat Dec 09 01:39:29 GMT 2023","239","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Sat Dec 09 01:39:35 GMT 2023","Sat Dec 09 01:39:36 GMT 2023","545","chromium","example.spec.js","","","","has title",""
