"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 27 01:37:10 GMT 2023","Fri Oct 27 01:37:13 GMT 2023","2990","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Fri Oct 27 01:37:06 GMT 2023","Fri Oct 27 01:37:10 GMT 2023","3998","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Fri Oct 27 01:36:30 GMT 2023","Fri Oct 27 01:36:39 GMT 2023","8651","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Fri Oct 27 01:35:57 GMT 2023","Fri Oct 27 01:36:02 GMT 2023","5081","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Fri Oct 27 01:37:05 GMT 2023","Fri Oct 27 01:37:06 GMT 2023","1088","chromium","example.spec.js","","","","get started link",""
"passed","Fri Oct 27 01:37:04 GMT 2023","Fri Oct 27 01:37:05 GMT 2023","927","chromium","example.spec.js","","","","has title",""
"passed","Fri Oct 27 01:35:51 GMT 2023","Fri Oct 27 01:35:57 GMT 2023","5337","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Fri Oct 27 01:35:41 GMT 2023","Fri Oct 27 01:35:51 GMT 2023","10762","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Fri Oct 27 01:36:55 GMT 2023","Fri Oct 27 01:37:04 GMT 2023","9316","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Fri Oct 27 01:36:09 GMT 2023","Fri Oct 27 01:36:15 GMT 2023","6274","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Fri Oct 27 01:36:47 GMT 2023","Fri Oct 27 01:36:55 GMT 2023","8279","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Fri Oct 27 01:36:02 GMT 2023","Fri Oct 27 01:36:09 GMT 2023","7160","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Fri Oct 27 01:36:39 GMT 2023","Fri Oct 27 01:36:47 GMT 2023","7127","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
