"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 20 01:24:32 GMT 2023","Wed Dec 20 01:24:32 GMT 2023","580","chromium","example.spec.js","","","","get started link",""
"failed","Wed Dec 20 01:24:45 GMT 2023","Wed Dec 20 01:24:51 GMT 2023","5295","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Wed Dec 20 01:24:16 GMT 2023","Wed Dec 20 01:24:16 GMT 2023","293","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Wed Dec 20 01:24:22 GMT 2023","Wed Dec 20 01:24:23 GMT 2023","274","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Wed Dec 20 01:24:24 GMT 2023","Wed Dec 20 01:24:25 GMT 2023","457","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Wed Dec 20 01:24:20 GMT 2023","Wed Dec 20 01:24:21 GMT 2023","384","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Wed Dec 20 01:24:33 GMT 2023","Wed Dec 20 01:24:34 GMT 2023","475","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Wed Dec 20 01:24:28 GMT 2023","Wed Dec 20 01:24:29 GMT 2023","259","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Wed Dec 20 01:24:31 GMT 2023","Wed Dec 20 01:24:32 GMT 2023","604","chromium","example.spec.js","","","","has title",""
"failed","Wed Dec 20 01:24:18 GMT 2023","Wed Dec 20 01:24:19 GMT 2023","437","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Wed Dec 20 01:24:14 GMT 2023","Wed Dec 20 01:24:14 GMT 2023","326","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Wed Dec 20 01:24:30 GMT 2023","Wed Dec 20 01:24:31 GMT 2023","405","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Wed Dec 20 01:24:26 GMT 2023","Wed Dec 20 01:24:27 GMT 2023","270","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
