"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 02 01:38:45 GMT 2023","Thu Nov 02 01:38:47 GMT 2023","1934","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Thu Nov 02 01:37:12 GMT 2023","Thu Nov 02 01:37:20 GMT 2023","8194","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Thu Nov 02 01:38:21 GMT 2023","Thu Nov 02 01:38:26 GMT 2023","5113","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Thu Nov 02 01:38:26 GMT 2023","Thu Nov 02 01:38:32 GMT 2023","5542","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Thu Nov 02 01:38:16 GMT 2023","Thu Nov 02 01:38:21 GMT 2023","4484","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Thu Nov 02 01:38:00 GMT 2023","Thu Nov 02 01:38:04 GMT 2023","3955","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Thu Nov 02 01:38:32 GMT 2023","Thu Nov 02 01:38:38 GMT 2023","6640","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Thu Nov 02 01:38:40 GMT 2023","Thu Nov 02 01:38:45 GMT 2023","4946","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Thu Nov 02 01:37:42 GMT 2023","Thu Nov 02 01:37:51 GMT 2023","8998","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Thu Nov 02 01:37:56 GMT 2023","Thu Nov 02 01:38:00 GMT 2023","4659","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Thu Nov 02 01:37:51 GMT 2023","Thu Nov 02 01:37:56 GMT 2023","4216","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Thu Nov 02 01:38:39 GMT 2023","Thu Nov 02 01:38:40 GMT 2023","1175","chromium","example.spec.js","","","","get started link",""
"passed","Thu Nov 02 01:38:38 GMT 2023","Thu Nov 02 01:38:39 GMT 2023","828","chromium","example.spec.js","","","","has title",""
