"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 08 01:43:21 GMT 2024","Mon Jan 08 01:43:21 GMT 2024","399","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Mon Jan 08 01:43:44 GMT 2024","Mon Jan 08 01:43:49 GMT 2024","5281","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Mon Jan 08 01:43:15 GMT 2024","Mon Jan 08 01:43:15 GMT 2024","463","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Jan 08 01:43:32 GMT 2024","Mon Jan 08 01:43:32 GMT 2024","309","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Mon Jan 08 01:43:19 GMT 2024","Mon Jan 08 01:43:19 GMT 2024","277","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Jan 08 01:43:23 GMT 2024","Mon Jan 08 01:43:23 GMT 2024","285","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Mon Jan 08 01:43:29 GMT 2024","Mon Jan 08 01:43:29 GMT 2024","283","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Mon Jan 08 01:43:30 GMT 2024","Mon Jan 08 01:43:31 GMT 2024","569","chromium","example.spec.js","","","","get started link",""
"failed","Mon Jan 08 01:43:27 GMT 2024","Mon Jan 08 01:43:27 GMT 2024","265","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Mon Jan 08 01:43:17 GMT 2024","Mon Jan 08 01:43:17 GMT 2024","395","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Mon Jan 08 01:43:13 GMT 2024","Mon Jan 08 01:43:13 GMT 2024","415","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Mon Jan 08 01:43:25 GMT 2024","Mon Jan 08 01:43:25 GMT 2024","274","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Mon Jan 08 01:43:29 GMT 2024","Mon Jan 08 01:43:30 GMT 2024","879","chromium","example.spec.js","","","","has title",""
