"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 28 01:42:50 GMT 2023","Tue Nov 28 01:42:50 GMT 2023","313","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Tue Nov 28 01:42:48 GMT 2023","Tue Nov 28 01:42:48 GMT 2023","322","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Tue Nov 28 01:42:54 GMT 2023","Tue Nov 28 01:42:54 GMT 2023","283","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Tue Nov 28 01:43:18 GMT 2023","Tue Nov 28 01:43:24 GMT 2023","5309","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Tue Nov 28 01:43:06 GMT 2023","Tue Nov 28 01:43:07 GMT 2023","319","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Tue Nov 28 01:42:52 GMT 2023","Tue Nov 28 01:42:52 GMT 2023","409","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Tue Nov 28 01:43:04 GMT 2023","Tue Nov 28 01:43:05 GMT 2023","738","chromium","example.spec.js","","","","has title",""
"passed","Tue Nov 28 01:43:05 GMT 2023","Tue Nov 28 01:43:05 GMT 2023","563","chromium","example.spec.js","","","","get started link",""
"failed","Tue Nov 28 01:43:01 GMT 2023","Tue Nov 28 01:43:02 GMT 2023","276","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Tue Nov 28 01:42:58 GMT 2023","Tue Nov 28 01:42:58 GMT 2023","288","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Tue Nov 28 01:42:56 GMT 2023","Tue Nov 28 01:42:56 GMT 2023","277","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Tue Nov 28 01:43:03 GMT 2023","Tue Nov 28 01:43:04 GMT 2023","290","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Tue Nov 28 01:43:00 GMT 2023","Tue Nov 28 01:43:00 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
