"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 03 01:40:40 GMT 2024","Wed Jan 03 01:40:40 GMT 2024","275","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Wed Jan 03 01:40:50 GMT 2024","Wed Jan 03 01:40:51 GMT 2024","882","chromium","example.spec.js","","","","has title",""
"failed","Wed Jan 03 01:40:47 GMT 2024","Wed Jan 03 01:40:48 GMT 2024","260","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Wed Jan 03 01:40:42 GMT 2024","Wed Jan 03 01:40:42 GMT 2024","294","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Wed Jan 03 01:40:44 GMT 2024","Wed Jan 03 01:40:44 GMT 2024","265","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Wed Jan 03 01:40:46 GMT 2024","Wed Jan 03 01:40:46 GMT 2024","268","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Wed Jan 03 01:40:52 GMT 2024","Wed Jan 03 01:40:53 GMT 2024","290","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Wed Jan 03 01:40:49 GMT 2024","Wed Jan 03 01:40:50 GMT 2024","268","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Wed Jan 03 01:40:36 GMT 2024","Wed Jan 03 01:40:36 GMT 2024","353","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Wed Jan 03 01:41:04 GMT 2024","Wed Jan 03 01:41:10 GMT 2024","5279","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Wed Jan 03 01:40:51 GMT 2024","Wed Jan 03 01:40:51 GMT 2024","546","chromium","example.spec.js","","","","get started link",""
"failed","Wed Jan 03 01:40:34 GMT 2024","Wed Jan 03 01:40:35 GMT 2024","290","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Wed Jan 03 01:40:38 GMT 2024","Wed Jan 03 01:40:38 GMT 2024","275","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
