"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","280","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Sun Oct 08 01:40:53 GMT 2023","Sun Oct 08 01:40:54 GMT 2023","1053","chromium","example.spec.js","","","","get started link",""
"passed","Sun Oct 08 01:40:41 GMT 2023","Sun Oct 08 01:40:48 GMT 2023","7169","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","11","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:50 GMT 2023","1041","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","14","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Sun Oct 08 01:40:52 GMT 2023","Sun Oct 08 01:40:53 GMT 2023","711","chromium","example.spec.js","","","","has title",""
"passed","Sun Oct 08 01:40:59 GMT 2023","Sun Oct 08 01:41:01 GMT 2023","1934","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Sun Oct 08 01:40:48 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","28","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","18","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Sun Oct 08 01:40:54 GMT 2023","Sun Oct 08 01:40:59 GMT 2023","4679","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Sun Oct 08 01:40:50 GMT 2023","Sun Oct 08 01:40:52 GMT 2023","2255","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Sun Oct 08 01:40:49 GMT 2023","Sun Oct 08 01:40:49 GMT 2023","12","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
