"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 13 01:42:12 GMT 2023","Wed Dec 13 01:42:13 GMT 2023","269","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Wed Dec 13 01:42:08 GMT 2023","Wed Dec 13 01:42:09 GMT 2023","396","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Wed Dec 13 01:42:22 GMT 2023","Wed Dec 13 01:42:23 GMT 2023","310","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Wed Dec 13 01:42:20 GMT 2023","Wed Dec 13 01:42:20 GMT 2023","276","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Wed Dec 13 01:42:07 GMT 2023","Wed Dec 13 01:42:07 GMT 2023","269","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Wed Dec 13 01:42:16 GMT 2023","Wed Dec 13 01:42:16 GMT 2023","257","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Wed Dec 13 01:42:21 GMT 2023","Wed Dec 13 01:42:21 GMT 2023","489","chromium","example.spec.js","","","","get started link",""
"failed","Wed Dec 13 01:42:10 GMT 2023","Wed Dec 13 01:42:11 GMT 2023","273","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Wed Dec 13 01:42:05 GMT 2023","Wed Dec 13 01:42:05 GMT 2023","274","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Wed Dec 13 01:42:14 GMT 2023","Wed Dec 13 01:42:14 GMT 2023","252","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Wed Dec 13 01:42:34 GMT 2023","Wed Dec 13 01:42:40 GMT 2023","5286","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Wed Dec 13 01:42:18 GMT 2023","Wed Dec 13 01:42:18 GMT 2023","270","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Wed Dec 13 01:42:20 GMT 2023","Wed Dec 13 01:42:21 GMT 2023","587","chromium","example.spec.js","","","","has title",""
