"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 31 01:39:10 GMT 2023","Tue Oct 31 01:39:18 GMT 2023","8158","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Tue Oct 31 01:39:26 GMT 2023","Tue Oct 31 01:39:27 GMT 2023","1130","chromium","example.spec.js","","","","get started link",""
"passed","Tue Oct 31 01:38:31 GMT 2023","Tue Oct 31 01:38:36 GMT 2023","5167","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Tue Oct 31 01:38:20 GMT 2023","Tue Oct 31 01:38:31 GMT 2023","10898","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Tue Oct 31 01:38:41 GMT 2023","Tue Oct 31 01:38:46 GMT 2023","4812","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Tue Oct 31 01:38:52 GMT 2023","Tue Oct 31 01:38:57 GMT 2023","4965","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Tue Oct 31 01:39:32 GMT 2023","Tue Oct 31 01:39:33 GMT 2023","999","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Tue Oct 31 01:38:46 GMT 2023","Tue Oct 31 01:38:52 GMT 2023","5682","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Tue Oct 31 01:39:18 GMT 2023","Tue Oct 31 01:39:25 GMT 2023","7357","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Tue Oct 31 01:39:25 GMT 2023","Tue Oct 31 01:39:26 GMT 2023","1073","chromium","example.spec.js","","","","has title",""
"passed","Tue Oct 31 01:38:36 GMT 2023","Tue Oct 31 01:38:41 GMT 2023","4950","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Tue Oct 31 01:39:27 GMT 2023","Tue Oct 31 01:39:32 GMT 2023","4232","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Tue Oct 31 01:38:57 GMT 2023","Tue Oct 31 01:39:02 GMT 2023","5382","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
