"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 13 01:39:25 GMT 2023","Fri Oct 13 01:39:30 GMT 2023","4390","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","22","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Fri Oct 13 01:39:24 GMT 2023","Fri Oct 13 01:39:24 GMT 2023","740","chromium","example.spec.js","","","","has title",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","18","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Fri Oct 13 01:39:30 GMT 2023","Fri Oct 13 01:39:32 GMT 2023","1919","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","15","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Fri Oct 13 01:39:21 GMT 2023","Fri Oct 13 01:39:22 GMT 2023","996","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Fri Oct 13 01:39:22 GMT 2023","Fri Oct 13 01:39:24 GMT 2023","1994","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Fri Oct 13 01:39:14 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","6373","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","23","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:21 GMT 2023","267","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Fri Oct 13 01:39:24 GMT 2023","Fri Oct 13 01:39:25 GMT 2023","1035","chromium","example.spec.js","","","","get started link",""
"passed","Fri Oct 13 01:39:20 GMT 2023","Fri Oct 13 01:39:20 GMT 2023","12","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
