"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 25 01:41:42 GMT 2023","Mon Dec 25 01:41:42 GMT 2023","268","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Dec 25 01:42:10 GMT 2023","Mon Dec 25 01:42:15 GMT 2023","5270","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Mon Dec 25 01:41:50 GMT 2023","Mon Dec 25 01:41:50 GMT 2023","265","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Mon Dec 25 01:41:53 GMT 2023","Mon Dec 25 01:41:53 GMT 2023","266","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Mon Dec 25 01:41:40 GMT 2023","Mon Dec 25 01:41:40 GMT 2023","292","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Mon Dec 25 01:41:44 GMT 2023","Mon Dec 25 01:41:44 GMT 2023","263","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Mon Dec 25 01:41:56 GMT 2023","Mon Dec 25 01:41:57 GMT 2023","462","chromium","example.spec.js","","","","get started link",""
"failed","Mon Dec 25 01:41:46 GMT 2023","Mon Dec 25 01:41:46 GMT 2023","275","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Dec 25 01:41:58 GMT 2023","Mon Dec 25 01:41:58 GMT 2023","284","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Mon Dec 25 01:41:56 GMT 2023","Mon Dec 25 01:41:56 GMT 2023","770","chromium","example.spec.js","","","","has title",""
"failed","Mon Dec 25 01:41:55 GMT 2023","Mon Dec 25 01:41:55 GMT 2023","262","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Mon Dec 25 01:41:48 GMT 2023","Mon Dec 25 01:41:48 GMT 2023","267","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Mon Dec 25 01:41:51 GMT 2023","Mon Dec 25 01:41:52 GMT 2023","269","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
