"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 22 01:44:03 GMT 2023","Wed Nov 22 01:44:03 GMT 2023","403","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Wed Nov 22 01:44:01 GMT 2023","Wed Nov 22 01:44:01 GMT 2023","299","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Wed Nov 22 01:44:05 GMT 2023","Wed Nov 22 01:44:05 GMT 2023","304","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Wed Nov 22 01:44:11 GMT 2023","Wed Nov 22 01:44:11 GMT 2023","309","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Wed Nov 22 01:44:28 GMT 2023","Wed Nov 22 01:44:34 GMT 2023","5293","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Wed Nov 22 01:44:13 GMT 2023","Wed Nov 22 01:44:13 GMT 2023","288","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Wed Nov 22 01:43:59 GMT 2023","Wed Nov 22 01:43:59 GMT 2023","319","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Wed Nov 22 01:44:09 GMT 2023","Wed Nov 22 01:44:09 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Wed Nov 22 01:43:57 GMT 2023","Wed Nov 22 01:43:57 GMT 2023","282","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Wed Nov 22 01:44:16 GMT 2023","Wed Nov 22 01:44:17 GMT 2023","321","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Wed Nov 22 01:44:07 GMT 2023","Wed Nov 22 01:44:07 GMT 2023","289","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Wed Nov 22 01:44:14 GMT 2023","Wed Nov 22 01:44:15 GMT 2023","847","chromium","example.spec.js","","","","get started link",""
"passed","Wed Nov 22 01:44:13 GMT 2023","Wed Nov 22 01:44:14 GMT 2023","967","chromium","example.spec.js","","","","has title",""
