"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 22 01:39:38 GMT 2023","Fri Dec 22 01:39:39 GMT 2023","274","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Fri Dec 22 01:39:33 GMT 2023","Fri Dec 22 01:39:33 GMT 2023","376","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Fri Dec 22 01:39:29 GMT 2023","Fri Dec 22 01:39:29 GMT 2023","434","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Fri Dec 22 01:39:53 GMT 2023","Fri Dec 22 01:39:58 GMT 2023","5280","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Fri Dec 22 01:39:22 GMT 2023","Fri Dec 22 01:39:22 GMT 2023","562","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Fri Dec 22 01:39:41 GMT 2023","Fri Dec 22 01:39:41 GMT 2023","272","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Fri Dec 22 01:39:26 GMT 2023","Fri Dec 22 01:39:27 GMT 2023","500","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Fri Dec 22 01:39:24 GMT 2023","Fri Dec 22 01:39:25 GMT 2023","552","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Fri Dec 22 01:39:35 GMT 2023","Fri Dec 22 01:39:35 GMT 2023","266","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Fri Dec 22 01:39:39 GMT 2023","Fri Dec 22 01:39:40 GMT 2023","637","chromium","example.spec.js","","","","has title",""
"failed","Fri Dec 22 01:39:36 GMT 2023","Fri Dec 22 01:39:37 GMT 2023","255","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Fri Dec 22 01:39:40 GMT 2023","Fri Dec 22 01:39:40 GMT 2023","517","chromium","example.spec.js","","","","get started link",""
"failed","Fri Dec 22 01:39:31 GMT 2023","Fri Dec 22 01:39:31 GMT 2023","452","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
