"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 01 01:43:53 GMT 2023","Wed Nov 01 01:44:00 GMT 2023","7324","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Wed Nov 01 01:42:05 GMT 2023","Wed Nov 01 01:42:13 GMT 2023","7188","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Wed Nov 01 01:44:01 GMT 2023","Wed Nov 01 01:44:02 GMT 2023","1328","chromium","example.spec.js","","","","get started link",""
"failed","Wed Nov 01 01:43:12 GMT 2023","Wed Nov 01 01:43:16 GMT 2023","4462","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Wed Nov 01 01:44:06 GMT 2023","Wed Nov 01 01:44:08 GMT 2023","1948","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Wed Nov 01 01:43:43 GMT 2023","Wed Nov 01 01:43:52 GMT 2023","9517","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Wed Nov 01 01:42:51 GMT 2023","Wed Nov 01 01:42:55 GMT 2023","4044","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Wed Nov 01 01:43:17 GMT 2023","Wed Nov 01 01:43:22 GMT 2023","5067","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Wed Nov 01 01:42:46 GMT 2023","Wed Nov 01 01:42:51 GMT 2023","4505","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Wed Nov 01 01:42:55 GMT 2023","Wed Nov 01 01:43:00 GMT 2023","4814","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Wed Nov 01 01:44:00 GMT 2023","Wed Nov 01 01:44:01 GMT 2023","994","chromium","example.spec.js","","","","has title",""
"passed","Wed Nov 01 01:44:02 GMT 2023","Wed Nov 01 01:44:06 GMT 2023","3338","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Wed Nov 01 01:42:36 GMT 2023","Wed Nov 01 01:42:46 GMT 2023","9544","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
