"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 04 01:42:43 GMT 2023","Mon Dec 04 01:42:43 GMT 2023","290","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Mon Dec 04 01:43:02 GMT 2023","Mon Dec 04 01:43:07 GMT 2023","5318","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Mon Dec 04 01:42:37 GMT 2023","Mon Dec 04 01:42:38 GMT 2023","287","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Dec 04 01:42:32 GMT 2023","Mon Dec 04 01:42:32 GMT 2023","306","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Mon Dec 04 01:42:47 GMT 2023","Mon Dec 04 01:42:47 GMT 2023","292","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Mon Dec 04 01:42:41 GMT 2023","Mon Dec 04 01:42:41 GMT 2023","300","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Mon Dec 04 01:42:45 GMT 2023","Mon Dec 04 01:42:45 GMT 2023","303","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Mon Dec 04 01:42:35 GMT 2023","Mon Dec 04 01:42:36 GMT 2023","288","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Mon Dec 04 01:42:48 GMT 2023","Mon Dec 04 01:42:49 GMT 2023","778","chromium","example.spec.js","","","","get started link",""
"passed","Mon Dec 04 01:42:47 GMT 2023","Mon Dec 04 01:42:48 GMT 2023","827","chromium","example.spec.js","","","","has title",""
"failed","Mon Dec 04 01:42:33 GMT 2023","Mon Dec 04 01:42:34 GMT 2023","303","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Dec 04 01:42:50 GMT 2023","Mon Dec 04 01:42:51 GMT 2023","335","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Mon Dec 04 01:42:39 GMT 2023","Mon Dec 04 01:42:40 GMT 2023","294","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
