"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Dec 08 01:43:00 GMT 2023","Fri Dec 08 01:43:01 GMT 2023","315","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Fri Dec 08 01:42:55 GMT 2023","Fri Dec 08 01:42:56 GMT 2023","297","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Fri Dec 08 01:43:12 GMT 2023","Fri Dec 08 01:43:17 GMT 2023","5302","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Fri Dec 08 01:42:58 GMT 2023","Fri Dec 08 01:42:59 GMT 2023","582","chromium","example.spec.js","","","","get started link",""
"failed","Fri Dec 08 01:42:50 GMT 2023","Fri Dec 08 01:42:50 GMT 2023","288","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Fri Dec 08 01:42:42 GMT 2023","Fri Dec 08 01:42:42 GMT 2023","307","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Fri Dec 08 01:42:44 GMT 2023","Fri Dec 08 01:42:44 GMT 2023","403","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Fri Dec 08 01:42:46 GMT 2023","Fri Dec 08 01:42:46 GMT 2023","297","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Fri Dec 08 01:42:58 GMT 2023","Fri Dec 08 01:42:58 GMT 2023","589","chromium","example.spec.js","","","","has title",""
"failed","Fri Dec 08 01:42:52 GMT 2023","Fri Dec 08 01:42:52 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Fri Dec 08 01:42:53 GMT 2023","Fri Dec 08 01:42:54 GMT 2023","296","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Fri Dec 08 01:42:48 GMT 2023","Fri Dec 08 01:42:48 GMT 2023","276","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Fri Dec 08 01:42:57 GMT 2023","Fri Dec 08 01:42:58 GMT 2023","290","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
