"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 30 01:42:11 GMT 2023","Thu Nov 30 01:42:11 GMT 2023","334","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Thu Nov 30 01:42:23 GMT 2023","Thu Nov 30 01:42:29 GMT 2023","5307","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Thu Nov 30 01:42:01 GMT 2023","Thu Nov 30 01:42:02 GMT 2023","317","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Thu Nov 30 01:41:59 GMT 2023","Thu Nov 30 01:42:00 GMT 2023","287","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Thu Nov 30 01:41:50 GMT 2023","Thu Nov 30 01:41:51 GMT 2023","342","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Thu Nov 30 01:41:55 GMT 2023","Thu Nov 30 01:41:55 GMT 2023","465","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Thu Nov 30 01:42:07 GMT 2023","Thu Nov 30 01:42:08 GMT 2023","297","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Thu Nov 30 01:42:05 GMT 2023","Thu Nov 30 01:42:06 GMT 2023","284","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Thu Nov 30 01:42:09 GMT 2023","Thu Nov 30 01:42:10 GMT 2023","570","chromium","example.spec.js","","","","get started link",""
"failed","Thu Nov 30 01:41:53 GMT 2023","Thu Nov 30 01:41:53 GMT 2023","307","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Thu Nov 30 01:41:57 GMT 2023","Thu Nov 30 01:41:58 GMT 2023","289","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Thu Nov 30 01:42:03 GMT 2023","Thu Nov 30 01:42:04 GMT 2023","292","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Thu Nov 30 01:42:08 GMT 2023","Thu Nov 30 01:42:09 GMT 2023","1493","chromium","example.spec.js","","","","has title",""
