"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","18","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","253","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Fri Oct 20 01:36:54 GMT 2023","Fri Oct 20 01:36:57 GMT 2023","2067","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Fri Oct 20 01:36:57 GMT 2023","Fri Oct 20 01:36:57 GMT 2023","838","chromium","example.spec.js","","","","has title",""
"passed","Fri Oct 20 01:37:03 GMT 2023","Fri Oct 20 01:37:05 GMT 2023","1927","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","11","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Fri Oct 20 01:36:57 GMT 2023","Fri Oct 20 01:36:58 GMT 2023","1052","chromium","example.spec.js","","","","get started link",""
"passed","Fri Oct 20 01:36:44 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","7623","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","17","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","7","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:54 GMT 2023","2047","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Fri Oct 20 01:36:52 GMT 2023","Fri Oct 20 01:36:52 GMT 2023","25","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Fri Oct 20 01:36:58 GMT 2023","Fri Oct 20 01:37:03 GMT 2023","4181","chromium","login.spec.js","check information dashboard","","","test login successful",""
