"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Nov 04 01:36:29 GMT 2023","Sat Nov 04 01:36:30 GMT 2023","376","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sat Nov 04 01:36:44 GMT 2023","Sat Nov 04 01:36:44 GMT 2023","347","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Sat Nov 04 01:36:35 GMT 2023","Sat Nov 04 01:36:35 GMT 2023","374","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Sat Nov 04 01:36:49 GMT 2023","Sat Nov 04 01:36:50 GMT 2023","858","chromium","example.spec.js","","","","has title",""
"failed","Sat Nov 04 01:36:33 GMT 2023","Sat Nov 04 01:36:33 GMT 2023","354","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Sat Nov 04 01:36:49 GMT 2023","Sat Nov 04 01:36:49 GMT 2023","349","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Sat Nov 04 01:36:37 GMT 2023","Sat Nov 04 01:36:38 GMT 2023","358","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Sat Nov 04 01:36:46 GMT 2023","Sat Nov 04 01:36:47 GMT 2023","351","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Sat Nov 04 01:37:05 GMT 2023","Sat Nov 04 01:37:10 GMT 2023","5362","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Sat Nov 04 01:36:39 GMT 2023","Sat Nov 04 01:36:40 GMT 2023","346","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Sat Nov 04 01:36:42 GMT 2023","Sat Nov 04 01:36:42 GMT 2023","355","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Sat Nov 04 01:36:50 GMT 2023","Sat Nov 04 01:36:51 GMT 2023","767","chromium","example.spec.js","","","","get started link",""
"failed","Sat Nov 04 01:36:52 GMT 2023","Sat Nov 04 01:36:53 GMT 2023","388","chromium","login.spec.js","check information dashboard","","","test login successful",""
