"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 05 01:41:31 GMT 2024","Fri Jan 05 01:41:31 GMT 2024","281","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Fri Jan 05 01:41:49 GMT 2024","Fri Jan 05 01:41:54 GMT 2024","5266","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Fri Jan 05 01:41:35 GMT 2024","Fri Jan 05 01:41:36 GMT 2024","590","chromium","example.spec.js","","","","has title",""
"failed","Fri Jan 05 01:41:19 GMT 2024","Fri Jan 05 01:41:20 GMT 2024","332","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Fri Jan 05 01:41:36 GMT 2024","Fri Jan 05 01:41:36 GMT 2024","470","chromium","example.spec.js","","","","get started link",""
"failed","Fri Jan 05 01:41:35 GMT 2024","Fri Jan 05 01:41:35 GMT 2024","253","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Fri Jan 05 01:41:29 GMT 2024","Fri Jan 05 01:41:29 GMT 2024","275","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Fri Jan 05 01:41:25 GMT 2024","Fri Jan 05 01:41:25 GMT 2024","277","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Fri Jan 05 01:41:21 GMT 2024","Fri Jan 05 01:41:22 GMT 2024","283","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Fri Jan 05 01:41:37 GMT 2024","Fri Jan 05 01:41:38 GMT 2024","286","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Fri Jan 05 01:41:27 GMT 2024","Fri Jan 05 01:41:27 GMT 2024","273","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Fri Jan 05 01:41:33 GMT 2024","Fri Jan 05 01:41:33 GMT 2024","263","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Fri Jan 05 01:41:23 GMT 2024","Fri Jan 05 01:41:24 GMT 2024","279","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
