"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 20 01:42:56 GMT 2023","Mon Nov 20 01:42:56 GMT 2023","411","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Mon Nov 20 01:43:05 GMT 2023","Mon Nov 20 01:43:06 GMT 2023","439","chromium","example.spec.js","","","","get started link",""
"failed","Mon Nov 20 01:42:47 GMT 2023","Mon Nov 20 01:42:48 GMT 2023","307","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Mon Nov 20 01:42:49 GMT 2023","Mon Nov 20 01:42:50 GMT 2023","417","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Nov 20 01:43:19 GMT 2023","Mon Nov 20 01:43:24 GMT 2023","5298","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Mon Nov 20 01:43:04 GMT 2023","Mon Nov 20 01:43:05 GMT 2023","929","chromium","example.spec.js","","","","has title",""
"failed","Mon Nov 20 01:42:51 GMT 2023","Mon Nov 20 01:42:52 GMT 2023","338","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Mon Nov 20 01:43:07 GMT 2023","Mon Nov 20 01:43:07 GMT 2023","314","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Mon Nov 20 01:43:02 GMT 2023","Mon Nov 20 01:43:02 GMT 2023","301","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Mon Nov 20 01:43:04 GMT 2023","Mon Nov 20 01:43:04 GMT 2023","279","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Mon Nov 20 01:43:00 GMT 2023","Mon Nov 20 01:43:00 GMT 2023","300","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Mon Nov 20 01:42:53 GMT 2023","Mon Nov 20 01:42:54 GMT 2023","301","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Nov 20 01:42:58 GMT 2023","Mon Nov 20 01:42:58 GMT 2023","285","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
