"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 16 01:39:51 GMT 2023","Sat Dec 16 01:39:51 GMT 2023","266","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Sat Dec 16 01:39:59 GMT 2023","Sat Dec 16 01:39:59 GMT 2023","296","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Sat Dec 16 01:39:41 GMT 2023","Sat Dec 16 01:39:41 GMT 2023","432","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sat Dec 16 01:39:56 GMT 2023","Sat Dec 16 01:39:56 GMT 2023","257","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Sat Dec 16 01:39:57 GMT 2023","Sat Dec 16 01:39:57 GMT 2023","591","chromium","example.spec.js","","","","has title",""
"failed","Sat Dec 16 01:39:52 GMT 2023","Sat Dec 16 01:39:53 GMT 2023","275","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Sat Dec 16 01:39:49 GMT 2023","Sat Dec 16 01:39:49 GMT 2023","265","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Sat Dec 16 01:39:43 GMT 2023","Sat Dec 16 01:39:43 GMT 2023","273","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Sat Dec 16 01:39:54 GMT 2023","Sat Dec 16 01:39:55 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Sat Dec 16 01:39:45 GMT 2023","Sat Dec 16 01:39:45 GMT 2023","275","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Sat Dec 16 01:39:47 GMT 2023","Sat Dec 16 01:39:47 GMT 2023","284","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Sat Dec 16 01:40:11 GMT 2023","Sat Dec 16 01:40:16 GMT 2023","5289","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Sat Dec 16 01:39:57 GMT 2023","Sat Dec 16 01:39:58 GMT 2023","580","chromium","example.spec.js","","","","get started link",""
