"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Nov 19 01:46:11 GMT 2023","Sun Nov 19 01:46:16 GMT 2023","5302","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Sun Nov 19 01:45:40 GMT 2023","Sun Nov 19 01:45:41 GMT 2023","345","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sun Nov 19 01:45:56 GMT 2023","Sun Nov 19 01:45:56 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Sun Nov 19 01:45:48 GMT 2023","Sun Nov 19 01:45:48 GMT 2023","304","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Sun Nov 19 01:45:46 GMT 2023","Sun Nov 19 01:45:47 GMT 2023","305","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Sun Nov 19 01:45:54 GMT 2023","Sun Nov 19 01:45:54 GMT 2023","315","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Sun Nov 19 01:45:50 GMT 2023","Sun Nov 19 01:45:50 GMT 2023","270","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Sun Nov 19 01:45:42 GMT 2023","Sun Nov 19 01:45:43 GMT 2023","273","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Sun Nov 19 01:45:57 GMT 2023","Sun Nov 19 01:45:57 GMT 2023","464","chromium","example.spec.js","","","","get started link",""
"failed","Sun Nov 19 01:45:59 GMT 2023","Sun Nov 19 01:45:59 GMT 2023","305","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Sun Nov 19 01:45:52 GMT 2023","Sun Nov 19 01:45:52 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Sun Nov 19 01:45:56 GMT 2023","Sun Nov 19 01:45:57 GMT 2023","638","chromium","example.spec.js","","","","has title",""
"failed","Sun Nov 19 01:45:44 GMT 2023","Sun Nov 19 01:45:45 GMT 2023","275","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
