"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","11","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","17","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Wed Oct 18 01:37:49 GMT 2023","Wed Oct 18 01:37:52 GMT 2023","2496","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Wed Oct 18 01:37:52 GMT 2023","Wed Oct 18 01:37:53 GMT 2023","966","chromium","example.spec.js","","","","has title",""
"passed","Wed Oct 18 01:37:58 GMT 2023","Wed Oct 18 01:37:59 GMT 2023","921","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","22","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Wed Oct 18 01:37:54 GMT 2023","Wed Oct 18 01:37:58 GMT 2023","4219","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Wed Oct 18 01:37:40 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","7690","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:49 GMT 2023","1026","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Wed Oct 18 01:37:48 GMT 2023","Wed Oct 18 01:37:48 GMT 2023","260","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Wed Oct 18 01:37:53 GMT 2023","Wed Oct 18 01:37:54 GMT 2023","1018","chromium","example.spec.js","","","","get started link",""
