"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 22 01:41:14 GMT 2023","Sun Oct 22 01:41:15 GMT 2023","1097","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Sun Oct 22 01:41:07 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","5751","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","9","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Sun Oct 22 01:41:24 GMT 2023","Sun Oct 22 01:41:26 GMT 2023","1945","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","26","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Sun Oct 22 01:41:18 GMT 2023","Sun Oct 22 01:41:19 GMT 2023","943","chromium","example.spec.js","","","","get started link",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","16","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Sun Oct 22 01:41:19 GMT 2023","Sun Oct 22 01:41:24 GMT 2023","5544","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:14 GMT 2023","253","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Sun Oct 22 01:41:15 GMT 2023","Sun Oct 22 01:41:17 GMT 2023","2144","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Sun Oct 22 01:41:13 GMT 2023","Sun Oct 22 01:41:13 GMT 2023","11","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Sun Oct 22 01:41:17 GMT 2023","Sun Oct 22 01:41:18 GMT 2023","748","chromium","example.spec.js","","","","has title",""
