"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 08 01:38:13 GMT 2023","Wed Nov 08 01:38:13 GMT 2023","320","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Wed Nov 08 01:38:27 GMT 2023","Wed Nov 08 01:38:27 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Wed Nov 08 01:38:11 GMT 2023","Wed Nov 08 01:38:12 GMT 2023","297","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Wed Nov 08 01:38:21 GMT 2023","Wed Nov 08 01:38:21 GMT 2023","281","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Wed Nov 08 01:38:15 GMT 2023","Wed Nov 08 01:38:15 GMT 2023","291","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Wed Nov 08 01:38:25 GMT 2023","Wed Nov 08 01:38:25 GMT 2023","293","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Wed Nov 08 01:38:41 GMT 2023","Wed Nov 08 01:38:47 GMT 2023","5309","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Wed Nov 08 01:38:28 GMT 2023","Wed Nov 08 01:38:28 GMT 2023","499","chromium","example.spec.js","","","","get started link",""
"failed","Wed Nov 08 01:38:30 GMT 2023","Wed Nov 08 01:38:30 GMT 2023","313","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Wed Nov 08 01:38:27 GMT 2023","Wed Nov 08 01:38:28 GMT 2023","561","chromium","example.spec.js","","","","has title",""
"failed","Wed Nov 08 01:38:19 GMT 2023","Wed Nov 08 01:38:19 GMT 2023","303","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Wed Nov 08 01:38:23 GMT 2023","Wed Nov 08 01:38:23 GMT 2023","305","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Wed Nov 08 01:38:17 GMT 2023","Wed Nov 08 01:38:17 GMT 2023","302","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
