"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 01 01:48:02 GMT 2024","Mon Jan 01 01:48:02 GMT 2024","262","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Mon Jan 01 01:48:08 GMT 2024","Mon Jan 01 01:48:08 GMT 2024","267","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Mon Jan 01 01:47:56 GMT 2024","Mon Jan 01 01:47:56 GMT 2024","281","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Mon Jan 01 01:48:10 GMT 2024","Mon Jan 01 01:48:11 GMT 2024","466","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Mon Jan 01 01:48:09 GMT 2024","Mon Jan 01 01:48:09 GMT 2024","458","chromium","example.spec.js","","","","get started link",""
"failed","Mon Jan 01 01:48:04 GMT 2024","Mon Jan 01 01:48:04 GMT 2024","266","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Mon Jan 01 01:47:54 GMT 2024","Mon Jan 01 01:47:54 GMT 2024","272","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Jan 01 01:47:52 GMT 2024","Mon Jan 01 01:47:52 GMT 2024","293","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Mon Jan 01 01:48:08 GMT 2024","Mon Jan 01 01:48:09 GMT 2024","508","chromium","example.spec.js","","","","has title",""
"failed","Mon Jan 01 01:47:58 GMT 2024","Mon Jan 01 01:47:58 GMT 2024","547","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Jan 01 01:48:06 GMT 2024","Mon Jan 01 01:48:06 GMT 2024","258","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Mon Jan 01 01:48:22 GMT 2024","Mon Jan 01 01:48:28 GMT 2024","5286","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Mon Jan 01 01:48:00 GMT 2024","Mon Jan 01 01:48:00 GMT 2024","269","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
