"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 12 01:34:55 GMT 2023","Thu Oct 12 01:34:59 GMT 2023","4158","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","11","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Thu Oct 12 01:34:59 GMT 2023","Thu Oct 12 01:35:01 GMT 2023","1934","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","19","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","12","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","26","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Thu Oct 12 01:34:49 GMT 2023","Thu Oct 12 01:34:50 GMT 2023","275","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Thu Oct 12 01:34:53 GMT 2023","Thu Oct 12 01:34:54 GMT 2023","850","chromium","example.spec.js","","","","has title",""
"passed","Thu Oct 12 01:34:41 GMT 2023","Thu Oct 12 01:34:49 GMT 2023","7887","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Thu Oct 12 01:34:54 GMT 2023","Thu Oct 12 01:34:55 GMT 2023","1127","chromium","example.spec.js","","","","get started link",""
"passed","Thu Oct 12 01:34:51 GMT 2023","Thu Oct 12 01:34:53 GMT 2023","2070","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Thu Oct 12 01:34:50 GMT 2023","Thu Oct 12 01:34:51 GMT 2023","1005","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
