"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 19 01:37:28 GMT 2023","Thu Oct 19 01:37:32 GMT 2023","3208","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Thu Oct 19 01:37:15 GMT 2023","Thu Oct 19 01:37:21 GMT 2023","5509","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","14","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","26","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Thu Oct 19 01:37:23 GMT 2023","Thu Oct 19 01:37:28 GMT 2023","5846","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","16","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Thu Oct 19 01:37:02 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","10404","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","10","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:15 GMT 2023","2093","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","9","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Thu Oct 19 01:37:21 GMT 2023","Thu Oct 19 01:37:23 GMT 2023","1094","chromium","example.spec.js","","","","get started link",""
"passed","Thu Oct 19 01:37:13 GMT 2023","Thu Oct 19 01:37:13 GMT 2023","263","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Thu Oct 19 01:37:21 GMT 2023","Thu Oct 19 01:37:21 GMT 2023","865","chromium","example.spec.js","","","","has title",""
