"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 27 01:41:59 GMT 2023","Mon Nov 27 01:41:59 GMT 2023","303","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Mon Nov 27 01:42:03 GMT 2023","Mon Nov 27 01:42:04 GMT 2023","686","chromium","example.spec.js","","","","has title",""
"passed","Mon Nov 27 01:42:04 GMT 2023","Mon Nov 27 01:42:05 GMT 2023","575","chromium","example.spec.js","","","","get started link",""
"failed","Mon Nov 27 01:42:18 GMT 2023","Mon Nov 27 01:42:23 GMT 2023","5303","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Mon Nov 27 01:41:53 GMT 2023","Mon Nov 27 01:41:53 GMT 2023","408","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Mon Nov 27 01:42:06 GMT 2023","Mon Nov 27 01:42:06 GMT 2023","348","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Mon Nov 27 01:41:57 GMT 2023","Mon Nov 27 01:41:57 GMT 2023","297","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Mon Nov 27 01:41:51 GMT 2023","Mon Nov 27 01:41:51 GMT 2023","305","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Mon Nov 27 01:42:03 GMT 2023","Mon Nov 27 01:42:03 GMT 2023","303","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Mon Nov 27 01:41:46 GMT 2023","Mon Nov 27 01:41:46 GMT 2023","403","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Mon Nov 27 01:41:55 GMT 2023","Mon Nov 27 01:41:55 GMT 2023","280","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Mon Nov 27 01:41:48 GMT 2023","Mon Nov 27 01:41:49 GMT 2023","583","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Mon Nov 27 01:42:01 GMT 2023","Mon Nov 27 01:42:01 GMT 2023","418","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
