"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 29 01:41:40 GMT 2023","Sun Oct 29 01:41:49 GMT 2023","9111","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Sun Oct 29 01:41:14 GMT 2023","Sun Oct 29 01:41:23 GMT 2023","8605","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Sun Oct 29 01:40:17 GMT 2023","Sun Oct 29 01:40:27 GMT 2023","9549","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Sun Oct 29 01:41:08 GMT 2023","Sun Oct 29 01:41:14 GMT 2023","5918","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Sun Oct 29 01:40:46 GMT 2023","Sun Oct 29 01:40:54 GMT 2023","7918","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Sun Oct 29 01:41:49 GMT 2023","Sun Oct 29 01:41:50 GMT 2023","1194","chromium","example.spec.js","","","","has title",""
"passed","Sun Oct 29 01:41:57 GMT 2023","Sun Oct 29 01:42:00 GMT 2023","2951","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Sun Oct 29 01:40:34 GMT 2023","Sun Oct 29 01:40:39 GMT 2023","5167","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"passed","Sun Oct 29 01:40:27 GMT 2023","Sun Oct 29 01:40:34 GMT 2023","6931","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Sun Oct 29 01:41:50 GMT 2023","Sun Oct 29 01:41:51 GMT 2023","1161","chromium","example.spec.js","","","","get started link",""
"passed","Sun Oct 29 01:41:51 GMT 2023","Sun Oct 29 01:41:57 GMT 2023","5531","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Sun Oct 29 01:40:39 GMT 2023","Sun Oct 29 01:40:46 GMT 2023","6983","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Sun Oct 29 01:41:30 GMT 2023","Sun Oct 29 01:41:40 GMT 2023","9451","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
