"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 10 01:38:50 GMT 2023","Fri Nov 10 01:38:51 GMT 2023","333","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Fri Nov 10 01:38:44 GMT 2023","Fri Nov 10 01:38:44 GMT 2023","361","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Fri Nov 10 01:38:56 GMT 2023","Fri Nov 10 01:38:57 GMT 2023","377","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Fri Nov 10 01:38:33 GMT 2023","Fri Nov 10 01:38:34 GMT 2023","387","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Fri Nov 10 01:38:48 GMT 2023","Fri Nov 10 01:38:48 GMT 2023","345","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Fri Nov 10 01:38:46 GMT 2023","Fri Nov 10 01:38:46 GMT 2023","338","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Fri Nov 10 01:38:41 GMT 2023","Fri Nov 10 01:38:42 GMT 2023","400","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Fri Nov 10 01:38:39 GMT 2023","Fri Nov 10 01:38:39 GMT 2023","332","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Fri Nov 10 01:38:53 GMT 2023","Fri Nov 10 01:38:53 GMT 2023","334","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Fri Nov 10 01:38:36 GMT 2023","Fri Nov 10 01:38:37 GMT 2023","593","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Fri Nov 10 01:38:54 GMT 2023","Fri Nov 10 01:38:55 GMT 2023","657","chromium","example.spec.js","","","","get started link",""
"passed","Fri Nov 10 01:38:53 GMT 2023","Fri Nov 10 01:38:54 GMT 2023","847","chromium","example.spec.js","","","","has title",""
"failed","Fri Nov 10 01:39:08 GMT 2023","Fri Nov 10 01:39:14 GMT 2023","5349","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
