"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 14 01:34:27 GMT 2023","Sat Oct 14 01:34:31 GMT 2023","4890","chromium","login.spec.js","check information dashboard","","","test login successful",""
"passed","Sat Oct 14 01:34:22 GMT 2023","Sat Oct 14 01:34:24 GMT 2023","2366","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:22 GMT 2023","1108","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","284","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"passed","Sat Oct 14 01:34:25 GMT 2023","Sat Oct 14 01:34:27 GMT 2023","1153","chromium","example.spec.js","","","","get started link",""
"passed","Sat Oct 14 01:34:15 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","5531","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","18","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","57","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"passed","Sat Oct 14 01:34:31 GMT 2023","Sat Oct 14 01:34:33 GMT 2023","1936","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","13","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Sat Oct 14 01:34:24 GMT 2023","Sat Oct 14 01:34:25 GMT 2023","928","chromium","example.spec.js","","","","has title",""
"passed","Sat Oct 14 01:34:21 GMT 2023","Sat Oct 14 01:34:21 GMT 2023","35","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
