"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 23 01:41:17 GMT 2023","Thu Nov 23 01:41:18 GMT 2023","307","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Thu Nov 23 01:41:05 GMT 2023","Thu Nov 23 01:41:05 GMT 2023","274","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Thu Nov 23 01:41:19 GMT 2023","Thu Nov 23 01:41:20 GMT 2023","311","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Thu Nov 23 01:41:16 GMT 2023","Thu Nov 23 01:41:16 GMT 2023","300","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Thu Nov 23 01:41:03 GMT 2023","Thu Nov 23 01:41:04 GMT 2023","586","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Thu Nov 23 01:41:35 GMT 2023","Thu Nov 23 01:41:40 GMT 2023","5308","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Thu Nov 23 01:41:23 GMT 2023","Thu Nov 23 01:41:23 GMT 2023","340","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Thu Nov 23 01:41:12 GMT 2023","Thu Nov 23 01:41:12 GMT 2023","296","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Thu Nov 23 01:41:14 GMT 2023","Thu Nov 23 01:41:14 GMT 2023","301","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Thu Nov 23 01:41:10 GMT 2023","Thu Nov 23 01:41:10 GMT 2023","305","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Thu Nov 23 01:41:20 GMT 2023","Thu Nov 23 01:41:21 GMT 2023","770","chromium","example.spec.js","","","","has title",""
"passed","Thu Nov 23 01:41:21 GMT 2023","Thu Nov 23 01:41:21 GMT 2023","508","chromium","example.spec.js","","","","get started link",""
"failed","Thu Nov 23 01:41:07 GMT 2023","Thu Nov 23 01:41:08 GMT 2023","299","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
