"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 01:39:17 GMT 2023","Tue Nov 14 01:39:17 GMT 2023","635","chromium","example.spec.js","","","","has title",""
"failed","Tue Nov 14 01:39:31 GMT 2023","Tue Nov 14 01:39:36 GMT 2023","5306","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Tue Nov 14 01:39:06 GMT 2023","Tue Nov 14 01:39:06 GMT 2023","288","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"failed","Tue Nov 14 01:39:14 GMT 2023","Tue Nov 14 01:39:14 GMT 2023","399","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Tue Nov 14 01:39:02 GMT 2023","Tue Nov 14 01:39:02 GMT 2023","415","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"failed","Tue Nov 14 01:39:19 GMT 2023","Tue Nov 14 01:39:19 GMT 2023","321","chromium","login.spec.js","check information dashboard","","","test login successful",""
"failed","Tue Nov 14 01:39:12 GMT 2023","Tue Nov 14 01:39:12 GMT 2023","274","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Tue Nov 14 01:39:04 GMT 2023","Tue Nov 14 01:39:04 GMT 2023","304","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Tue Nov 14 01:39:16 GMT 2023","Tue Nov 14 01:39:16 GMT 2023","292","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Tue Nov 14 01:39:08 GMT 2023","Tue Nov 14 01:39:08 GMT 2023","299","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Tue Nov 14 01:39:10 GMT 2023","Tue Nov 14 01:39:10 GMT 2023","308","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"passed","Tue Nov 14 01:39:17 GMT 2023","Tue Nov 14 01:39:18 GMT 2023","523","chromium","example.spec.js","","","","get started link",""
"failed","Tue Nov 14 01:39:00 GMT 2023","Tue Nov 14 01:39:00 GMT 2023","415","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
