"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 05 01:42:49 GMT 2023","Tue Dec 05 01:42:49 GMT 2023","344","chromium","account-screen-test.spec.js","Check initial information","","","verify information Notifications",""
"passed","Tue Dec 05 01:43:04 GMT 2023","Tue Dec 05 01:43:05 GMT 2023","633","chromium","example.spec.js","","","","get started link",""
"failed","Tue Dec 05 01:43:03 GMT 2023","Tue Dec 05 01:43:03 GMT 2023","285","chromium","account-screen-test.spec.js","Check information at each field","","","Check User Api Key",""
"failed","Tue Dec 05 01:42:53 GMT 2023","Tue Dec 05 01:42:53 GMT 2023","283","chromium","account-screen-test.spec.js","Check information at each field","","","Check email",""
"passed","Tue Dec 05 01:43:03 GMT 2023","Tue Dec 05 01:43:04 GMT 2023","606","chromium","example.spec.js","","","","has title",""
"failed","Tue Dec 05 01:42:55 GMT 2023","Tue Dec 05 01:42:55 GMT 2023","286","chromium","account-screen-test.spec.js","Check information at each field","","","Check name user",""
"failed","Tue Dec 05 01:43:18 GMT 2023","Tue Dec 05 01:43:23 GMT 2023","5308","chromium","login.spec.js","check information dashboard","","","check info default of tab dashboard",""
"failed","Tue Dec 05 01:42:47 GMT 2023","Tue Dec 05 01:42:47 GMT 2023","358","chromium","account-screen-test.spec.js","Check initial information","","","verify display Basic Details",""
"failed","Tue Dec 05 01:43:01 GMT 2023","Tue Dec 05 01:43:01 GMT 2023","312","chromium","account-screen-test.spec.js","Check information at each field","","","Check notification",""
"failed","Tue Dec 05 01:42:57 GMT 2023","Tue Dec 05 01:42:57 GMT 2023","296","chromium","account-screen-test.spec.js","Check information at each field","","","Check receive email",""
"failed","Tue Dec 05 01:42:51 GMT 2023","Tue Dec 05 01:42:51 GMT 2023","469","chromium","account-screen-test.spec.js","Check initial information","","","verify infomation User API Key",""
"failed","Tue Dec 05 01:42:59 GMT 2023","Tue Dec 05 01:42:59 GMT 2023","279","chromium","account-screen-test.spec.js","Check information at each field","","","check Security field",""
"failed","Tue Dec 05 01:43:06 GMT 2023","Tue Dec 05 01:43:06 GMT 2023","311","chromium","login.spec.js","check information dashboard","","","test login successful",""
